Student ID,gwa,low_subject_count,borderline_subject_count,overall_attendance_avg,low_attendance_subject_count,min_attendance_rate,at_risk,risk_prob
1.0848E+11,84.0,0.0,1.0,77.5,0.0,58.0,0,0.0223
1.36715E+11,73.5,1.0,3.0,76.4,0.0,60.0,1,0.213
1.08237E+11,68.4,3.0,3.0,75.7,1.0,74.0,0,0.7781
1.36714E+11,76.1,2.0,0.0,81.8,1.0,79.0,0,0.1114
2.51501E+11,79.1,2.0,0.0,78.1,2.0,87.0,0,0.0936
1.05111E+11,68.8,2.0,2.0,68.1,3.0,75.0,0,0.7672
1.64516E+11,83.1,2.0,3.0,74.4,4.0,60.0,0,0.2483
1.08247E+11,61.7,3.0,1.0,73.0,1.0,85.0,1,0.9203
1.08473E+11,69.6,2.0,2.0,77.0,3.0,62.0,1,0.5709
1.08239E+11,78.0,2.0,0.0,75.4,2.0,51.0,0,0.1744
1.08476E+11,91.3,1.0,3.0,81.3,0.0,59.0,0,0.0468
1.09855E+11,76.8,2.0,3.0,78.7,3.0,66.0,0,0.3637
1.08473E+11,60.0,3.0,2.0,79.9,1.0,69.0,0,0.9303
1.12097E+11,79.0,2.0,1.0,78.9,1.0,67.0,0,0.1014
1.08245E+11,78.5,1.0,0.0,78.9,2.0,52.0,0,0.0677
1.03403E+11,62.1,3.0,2.0,71.8,0.0,79.0,1,0.9208
108239100221 N/A,81.5,0.0,3.0,80.2,3.0,76.0,0,0.0368
1.1266E+11,67.5,3.0,3.0,77.0,3.0,53.0,1,0.8721
No,71.5,2.0,0.0,86.7,1.0,87.0,0,0.2432
1.08237E+11,75.7,1.0,0.0,82.2,0.0,62.0,0,0.062
1.16769E+11,75.2,0.0,1.0,90.8,4.0,58.0,0,0.0849
1.08482E+11,83.4,0.0,1.0,85.6,0.0,73.0,0,0.014
1.08423E+11,84.0,1.0,1.0,80.5,1.0,66.0,0,0.0393
1.64516E+11,67.7,3.0,2.0,75.9,2.0,82.0,1,0.7912
1.08237E+11,88.0,1.0,2.0,78.4,4.0,64.0,0,0.0902
1.16167E+11,80.8,2.0,2.0,72.6,0.0,60.0,0,0.1332
1.36487E+12,77.4,0.0,2.0,78.7,2.0,51.0,0,0.062
1.08237E+11,76.6,1.0,3.0,88.6,0.0,72.0,0,0.0772
1.08247E+11,90.0,0.0,2.0,83.2,0.0,71.0,0,0.017
4.02501E+11,69.5,2.0,1.0,67.7,0.0,76.0,1,0.7318
1.64516E+11,77.0,0.0,2.0,78.4,4.0,64.0,0,0.0846
1.64516E+11,70.8,2.0,2.0,75.1,1.0,51.0,0,0.4786
1.59029E+11,73.4,2.0,2.0,80.7,1.0,58.0,0,0.2768
1.08249E+11,81.4,0.0,3.0,84.2,3.0,82.0,0,0.0312
1.08243E+11,75.7,3.0,3.0,69.3,2.0,61.0,1,0.6377
1.36427E+11,78.2,1.0,1.0,85.2,2.0,58.0,0,0.0649
2.28502E+11,78.9,1.0,1.0,85.2,0.0,63.0,0,0.0383
1.08241E+11,90.3,0.0,0.0,84.8,2.0,68.0,0,0.0176
1.08469E+11,69.0,2.0,0.0,78.9,0.0,75.0,1,0.46
1.64516E+11,80.1,1.0,0.0,85.5,4.0,73.0,0,0.047
1.15507E+11,72.1,2.0,2.0,71.1,1.0,84.0,1,0.4191
1.08469E+11,76.6,2.0,0.0,79.1,3.0,64.0,0,0.1859
1.08479E+11,88.4,0.0,3.0,97.5,1.0,76.0,0,0.0229
1.08245E+11,76.0,3.0,0.0,78.5,3.0,59.0,1,0.3517
Not N/A ,81.0,2.0,0.0,77.6,4.0,63.0,0,0.1309
1.08479E+11,68.2,3.0,2.0,79.4,1.0,59.0,0,0.7321
1.08471E+11,78.7,1.0,3.0,81.1,4.0,86.0,1,0.0982
1.08234E+11,71.1,3.0,3.0,84.8,4.0,89.0,0,0.7102
5.02507E+11,70.5,3.0,1.0,80.9,0.0,67.0,0,0.5165
1.64516E+11,88.0,2.0,1.0,76.7,1.0,58.0,0,0.1049
2.51501E+11,79.4,2.0,2.0,82.7,4.0,80.0,0,0.1297
1.08444E+11,70.0,3.0,1.0,77.5,4.0,70.0,0,0.7348
1.093E+11,83.3,0.0,3.0,86.2,1.0,64.0,0,0.0257
1.08245E+11,66.9,1.0,2.0,88.8,4.0,69.0,0,0.5139
1.08243E+11,88.8,1.0,1.0,75.9,0.0,81.0,0,0.0397
1.08475E+11,76.8,2.0,0.0,84.6,4.0,62.0,0,0.1783
1.08469E+11,82.3,2.0,3.0,76.3,1.0,77.0,0,0.1241
1.08219E+11,69.8,1.0,3.0,77.2,3.0,78.0,1,0.4367
1.08481E+11,61.6,3.0,1.0,66.1,0.0,55.0,1,0.9541
1.08473E+11,77.3,1.0,3.0,96.1,4.0,88.0,0,0.1205
1.08235E+11,71.9,2.0,2.0,75.3,1.0,68.0,1,0.365
2.28502E+11,75.3,3.0,2.0,70.4,0.0,68.0,0,0.4612
.,78.0,1.0,0.0,74.5,1.0,88.0,0,0.0654
1.0825E+11,68.7,3.0,1.0,72.2,0.0,85.0,1,0.688
1.08245E+11,73.3,2.0,2.0,77.7,4.0,60.0,1,0.4833
1.08244E+11,71.6,3.0,0.0,81.6,1.0,65.0,1,0.4034
1.08484E+11,81.1,0.0,0.0,89.8,3.0,52.0,0,0.0246
1.09116E+12,81.6,1.0,2.0,78.7,3.0,73.0,0,0.069
1.08472E+11,74.5,2.0,0.0,77.3,1.0,50.0,0,0.2448
1.09835E+11,75.4,3.0,3.0,74.7,0.0,85.0,0,0.4289
1.28777E+11,65.3,3.0,2.0,81.4,4.0,71.0,0,0.8688
1.08471E+11,71.2,3.0,2.0,64.0,4.0,85.0,1,0.8598
1.08249E+11,73.2,3.0,1.0,73.2,4.0,50.0,1,0.7526
1.08473E+11,82.9,0.0,2.0,85.7,3.0,82.0,0,0.0263
1.27303E+11,86.4,0.0,2.0,86.3,0.0,50.0,0,0.0208
1.36825E+11,75.7,3.0,0.0,78.7,0.0,81.0,1,0.2211
1.08237E+11,82.4,1.0,1.0,85.8,1.0,51.0,0,0.0409
1.0825E+11,77.8,0.0,3.0,89.5,0.0,61.0,0,0.0348
1.08289E+11,76.0,3.0,3.0,71.1,0.0,86.0,1,0.4455
1.09828E+11,71.4,1.0,1.0,83.3,4.0,65.0,0,0.2967
1.08237E+11,84.4,1.0,1.0,81.6,0.0,74.0,0,0.0283
4.02666E+11,72.2,3.0,0.0,73.3,4.0,80.0,0,0.6447
1.14445E+11,66.8,2.0,3.0,80.8,4.0,84.0,1,0.7317
1.12471E+11,78.8,0.0,0.0,81.6,2.0,74.0,0,0.0219
103021130009 No,74.1,2.0,2.0,82.0,0.0,60.0,0,0.2123
1.20439E+11,71.8,1.0,2.0,69.5,2.0,76.0,0,0.3946
1.08519E+11,85.0,0.0,1.0,82.0,1.0,85.0,0,0.0156
1.08244E+11,77.5,2.0,1.0,74.9,3.0,50.0,0,0.2595
1.64516E+11,63.2,3.0,3.0,73.8,4.0,58.0,1,0.9602
2.51501E+11,90.5,0.0,2.0,92.2,1.0,62.0,0,0.0221
108480120620 (Blended learning),85.3,0.0,0.0,80.9,2.0,56.0,0,0.0214
1.08249E+11,78.8,0.0,2.0,83.7,1.0,60.0,0,0.0288
1.36746E+11,85.0,2.0,0.0,74.6,3.0,65.0,0,0.1327
1.14281E+11,79.1,2.0,0.0,82.3,1.0,66.0,0,0.0697
1.36452E+11,67.3,2.0,3.0,86.2,3.0,85.0,1,0.6169
4.24586E+11,75.8,2.0,1.0,78.0,3.0,61.0,1,0.2641
1.08472E+11,90.4,0.0,0.0,79.4,2.0,81.0,0,0.0188
I'm not memorize ,83.9,1.0,3.0,77.1,4.0,53.0,0,0.1265
1.08475E+11,79.4,2.0,0.0,82.2,4.0,80.0,0,0.095
1.14007E+11,74.2,2.0,3.0,85.1,0.0,82.0,0,0.2047
1.08473E+11,72.5,3.0,0.0,76.8,1.0,76.0,0,0.4584
1.27238E+11,87.9,0.0,1.0,87.3,3.0,70.0,0,0.0245
1.64516E+11,85.6,0.0,2.0,84.5,2.0,78.0,0,0.0225
1.94001E+11,70.3,2.0,2.0,87.4,2.0,71.0,0,0.4298
1.08238E+11,79.7,1.0,0.0,85.6,4.0,87.0,0,0.0467
1.36684E+11,91.0,0.0,3.0,92.9,4.0,54.0,0,0.0477
1.64516E+11,81.0,1.0,2.0,87.5,4.0,59.0,0,0.0745
1.09855E+11,74.0,3.0,1.0,76.1,3.0,83.0,1,0.6046
1.08227E+11,86.1,0.0,3.0,82.8,1.0,82.0,0,0.022
1.08249E+11,69.1,3.0,0.0,78.6,4.0,56.0,1,0.7491
1.08243E+11,85.9,0.0,0.0,72.2,0.0,54.0,0,0.0283
1.64516E+11,84.8,1.0,1.0,76.6,1.0,82.0,0,0.045
2.28502E+11,90.9,0.0,3.0,87.0,3.0,50.0,0,0.0417
1.08477E+11,79.7,1.0,0.0,79.3,2.0,65.0,0,0.046
1.64516E+11,76.9,3.0,1.0,68.1,0.0,62.0,0,0.4816
1.0847E+11,75.8,1.0,2.0,74.7,2.0,82.0,0,0.1568
1.36891E+11,77.7,3.0,3.0,79.4,1.0,86.0,0,0.2641
1.08239E+11,85.7,0.0,0.0,85.1,0.0,74.0,0,0.0117
2.51501E+11,81.8,1.0,3.0,86.3,1.0,85.0,0,0.0433
1.64516E+11,61.6,3.0,3.0,77.0,2.0,53.0,1,0.9516
1.0825E+11,83.0,1.0,3.0,86.0,0.0,80.0,0,0.0364
1.08424E+11,75.2,2.0,0.0,77.1,0.0,59.0,0,0.1781
1.08243E+11,60.6,3.0,3.0,73.8,2.0,65.0,1,0.9644
1.13116E+11,70.9,2.0,3.0,85.9,0.0,58.0,0,0.4101
1.0825E+11,65.7,2.0,0.0,77.9,4.0,82.0,1,0.6765
1.08484E+11,87.2,0.0,3.0,83.0,1.0,67.0,0,0.025
1.09085E+11,82.6,0.0,2.0,90.9,1.0,54.0,0,0.0239
5.02514E+11,79.6,2.0,3.0,76.1,1.0,88.0,0,0.1317
1.10031E+11,66.6,3.0,2.0,81.7,2.0,74.0,0,0.7695
1.08806E+11,67.4,3.0,1.0,75.8,3.0,66.0,0,0.8245
1.08239E+11,81.8,0.0,3.0,86.4,0.0,71.0,0,0.0201
1.09856E+11,78.6,1.0,3.0,86.8,2.0,85.0,0,0.0678
1.08227E+11,90.0,0.0,0.0,85.4,2.0,72.0,0,0.017
1.08235E+11,77.9,2.0,1.0,79.7,0.0,83.0,0,0.0896
4.02481E+11,78.6,2.0,3.0,75.2,3.0,58.0,1,0.2628
1.64516E+11,69.5,3.0,1.0,80.7,0.0,66.0,1,0.4976
1.09828E+11,76.2,3.0,3.0,73.1,4.0,54.0,0,0.6923
4.29604E+11,78.3,0.0,1.0,80.7,1.0,59.0,1,0.0298
1.08231E+11,76.9,3.0,0.0,72.5,2.0,67.0,0,0.3732
N/A ,75.0,3.0,3.0,78.4,4.0,50.0,1,0.6356
1.64516E+11,75.6,2.0,3.0,82.6,2.0,78.0,0,0.2191
1.09837E+11,76.3,1.0,2.0,79.3,0.0,78.0,0,0.0788
1.08246E+11,79.6,3.0,3.0,71.0,2.0,72.0,0,0.2765
2.26503E+11,88.1,1.0,3.0,83.6,0.0,62.0,1,0.0433
1.08477E+11,80.2,1.0,2.0,74.3,4.0,72.0,0,0.1095
2.28502E+11,72.4,2.0,1.0,82.9,1.0,68.0,0,0.2633
2.51501E+11,85.8,0.0,3.0,80.2,2.0,66.0,0,0.034
1.36639E+11,86.4,2.0,2.0,91.7,0.0,75.0,0,0.063
1.09837E+11,81.3,1.0,3.0,87.2,2.0,77.0,0,0.0529
2.51501E+11,77.2,3.0,1.0,71.3,2.0,81.0,1,0.4224
1.08473E+11,79.0,1.0,0.0,81.6,1.0,50.0,0,0.0439
1.08471E+11,74.6,3.0,0.0,74.9,0.0,71.0,0,0.3624
1.00431E+11,91.0,0.0,0.0,95.4,4.0,56.0,0,0.0282
1.05411E+11,80.9,0.0,1.0,77.7,4.0,71.0,0,0.039
1.0725E+11,79.1,0.0,0.0,78.8,2.0,86.0,0,0.0236
1.05265E+11,76.5,2.0,1.0,83.8,3.0,74.0,0,0.1694
10834110007,67.4,3.0,3.0,70.8,4.0,70.0,1,0.9166
1071631307,77.6,0.0,2.0,86.3,2.0,76.0,0,0.0375
1.08482E+11,71.2,3.0,0.0,72.9,4.0,62.0,0,0.7317
1.36908E+11,74.1,2.0,3.0,70.7,1.0,88.0,0,0.3597
1.08473E+11,84.2,0.0,2.0,80.4,4.0,51.0,1,0.0463
10824312269,85.7,0.0,2.0,89.4,0.0,83.0,0,0.0155
No blended ,72.0,2.0,2.0,87.6,2.0,60.0,0,0.3516
4.88124E+11,80.6,0.0,3.0,85.7,1.0,80.0,0,0.022
1.09485E+11,81.0,3.0,1.0,71.3,0.0,63.0,0,0.2168
4.02666E+11,88.9,0.0,1.0,80.5,4.0,65.0,0,0.034
1.08251E+11,73.1,1.0,2.0,85.7,2.0,86.0,1,0.1623
4.08336E+11,74.4,1.0,1.0,79.6,2.0,80.0,0,0.1283
1.08247E+11,66.5,3.0,2.0,81.8,4.0,71.0,1,0.8333
1.64516E+11,78.8,3.0,0.0,66.7,4.0,84.0,1,0.4323
1.13439E+11,64.4,3.0,2.0,71.4,0.0,76.0,1,0.8838
1.3691E+11,71.6,2.0,2.0,64.6,4.0,87.0,1,0.7311
1.08473E+11,87.6,0.0,3.0,83.4,2.0,68.0,0,0.0295
1.08249E+11,73.8,2.0,2.0,85.4,2.0,87.0,0,0.252
1084-8113-0226,84.5,2.0,2.0,75.5,0.0,78.0,0,0.0943
1.04951E+11,92.6,1.0,2.0,79.9,3.0,80.0,0,0.0596
1.08523E+11,71.5,3.0,1.0,73.8,0.0,69.0,1,0.5501
1.08473E+11,83.5,1.0,3.0,89.0,0.0,68.0,0,0.0409
2.51501E+11,67.1,2.0,0.0,84.5,1.0,66.0,0,0.4771
1.08247E+11,86.7,0.0,3.0,80.1,2.0,78.0,0,0.0305
126377120080 ( N/A ),84.6,1.0,3.0,85.4,1.0,80.0,0,0.0433
1.09817E+11,77.1,3.0,0.0,76.8,2.0,79.0,0,0.2599
1.09828E+11,73.6,2.0,2.0,70.2,4.0,64.0,1,0.5676
1.09828E+11,87.6,1.0,2.0,85.2,3.0,59.0,0,0.063
2.51501E+11,82.5,0.0,2.0,89.2,0.0,79.0,0,0.0157
1.08478E+11,77.0,1.0,0.0,76.3,1.0,52.0,0,0.0912
1084 7813 0162,79.5,3.0,2.0,75.5,1.0,60.0,0,0.2503
1.08251E+11,85.6,0.0,0.0,88.9,3.0,51.0,0,0.0248
1.53502E+11,84.4,3.0,2.0,72.1,1.0,55.0,0,0.2952
1.08234E+11,80.8,2.0,1.0,78.5,2.0,81.0,0,0.0901
1.08238E+11,65.2,3.0,1.0,73.6,4.0,69.0,1,0.9103
Noo,92.0,0.0,0.0,85.6,1.0,78.0,0,0.0134
1.08227E+11,87.1,0.0,2.0,87.6,1.0,76.0,0,0.0193
1.08247E+11,65.0,3.0,2.0,75.4,2.0,50.0,1,0.9034
1.36678E+11,77.3,3.0,3.0,79.1,3.0,54.0,0,0.4993
1.08473E+11,95.0,0.0,1.0,89.1,2.0,70.0,0,0.0205
1.08234E+11,84.9,0.0,3.0,83.3,0.0,69.0,0,0.0205
1.08243E+11,69.9,1.0,2.0,74.5,4.0,72.0,0,0.3744
4.24604E+11,93.4,0.0,1.0,87.0,1.0,78.0,0,0.0159
4.24604E+11,91.2,0.0,2.0,81.9,0.0,65.0,0,0.0181
1.64516E+11,60.0,3.0,3.0,80.5,3.0,71.0,0,0.9553
1.64516E+11,86.7,0.0,3.0,77.5,4.0,52.0,0,0.0659
nop,69.5,3.0,1.0,69.3,2.0,75.0,1,0.7866
1.64516E+11,77.0,1.0,3.0,81.4,1.0,85.0,0,0.0815
1.36886E+11,81.1,1.0,1.0,89.8,2.0,66.0,0,0.0421
1.01595E+11,87.0,1.0,1.0,77.8,2.0,65.0,0,0.0566
1.12583E+11,81.5,1.0,0.0,81.4,2.0,75.0,0,0.034
1.08235E+11,85.1,0.0,0.0,82.4,4.0,54.0,0,0.0287
1.36753E+11,68.4,3.0,3.0,72.1,4.0,71.0,0,0.8893
No,75.5,2.0,1.0,84.0,1.0,55.0,0,0.1751
1.08243E+11,77.9,1.0,0.0,83.7,2.0,74.0,0,0.0503
4.02462E+11,68.4,2.0,2.0,82.0,2.0,84.0,0,0.4997
1.08235E+11,72.6,1.0,1.0,73.7,4.0,68.0,0,0.3556
1.08473E+11,77.7,1.0,0.0,68.9,2.0,84.0,0,0.1178
1.08243E+11,92.7,0.0,2.0,91.1,2.0,55.0,0,0.0282
1.08251E+11,83.2,0.0,3.0,83.5,0.0,68.0,0,0.0207
1.08472E+11,77.8,0.0,0.0,85.6,3.0,59.0,0,0.036
1.0939E+11,80.3,2.0,3.0,75.2,1.0,65.0,0,0.1474
1.08476E+11,79.5,3.0,3.0,79.8,2.0,84.0,0,0.2224
1.36899E+11,83.9,0.0,1.0,80.4,0.0,50.0,0,0.0197
1.12196E+11,73.7,2.0,0.0,76.6,4.0,78.0,0,0.3582
1.08479E+11,71.6,3.0,3.0,64.1,1.0,61.0,1,0.8246
4.24662E+11,82.5,0.0,1.0,81.7,1.0,84.0,0,0.0159
1.08239E+11,86.4,0.0,1.0,75.2,4.0,54.0,0,0.0544
1.23416E+11,85.7,1.0,3.0,75.6,4.0,52.0,0,0.1401
1.07886E+11,89.0,0.0,0.0,85.9,3.0,77.0,1,0.0193
1.09015E+11,79.1,3.0,1.0,74.7,0.0,57.0,1,0.2175
1.64516E+11,64.4,3.0,0.0,83.1,3.0,63.0,1,0.8301
1.08239E+11,73.7,2.0,2.0,81.2,0.0,58.0,0,0.2406
1.05997E+11,82.3,0.0,0.0,81.9,2.0,88.0,0,0.0158
1.08472E+11,77.6,1.0,1.0,83.4,1.0,62.0,0,0.0595
1.08482E+12,60.0,3.0,2.0,67.4,4.0,86.0,1,0.9806
1.08473E+11,86.9,0.0,3.0,90.4,1.0,88.0,0,0.022
1.11768E+11,73.6,1.0,0.0,82.4,0.0,71.0,0,0.0858
1.09837E+11,76.0,1.0,2.0,73.0,1.0,67.0,0,0.1608
1.09469E+11,80.9,1.0,0.0,85.3,1.0,76.0,0,0.0271
1.0817E+11,68.5,3.0,2.0,70.7,4.0,79.0,1,0.8709
1.08239E+11,91.0,0.0,2.0,90.1,4.0,63.0,0,0.037
1.08469E+11,75.0,0.0,0.0,91.5,2.0,66.0,0,0.0497
not N/A,83.2,1.0,0.0,84.6,2.0,65.0,0,0.0359
1.09828E+11,84.7,2.0,1.0,76.7,2.0,58.0,1,0.1231
1.08473E+11,84.1,1.0,3.0,84.5,0.0,78.0,0,0.0371
1.08482E+11,83.5,1.0,2.0,80.0,3.0,65.0,0,0.0681
1.08234E+11,88.6,1.0,0.0,82.5,3.0,66.0,0,0.0423
1.08469E+11,69.6,1.0,2.0,75.8,2.0,79.0,0,0.3709
1.12634E+11,81.5,1.0,1.0,73.0,2.0,67.0,0,0.0768
1.08476E+11,81.6,0.0,0.0,85.7,3.0,71.0,0,0.0204
136541123,80.0,3.0,3.0,67.5,4.0,55.0,1,0.4469
1.01161E+11,71.8,3.0,2.0,78.7,3.0,87.0,0,0.6269
1.08245E+11,76.9,3.0,2.0,72.9,1.0,75.0,0,0.4607
1.05309E+11,82.1,1.0,2.0,83.3,1.0,72.0,0,0.0395
4.02481E+11,60.0,3.0,1.0,77.6,2.0,72.0,1,0.9389
1.11343E+11,69.9,2.0,3.0,76.5,4.0,69.0,1,0.6073
1.36449E+11,79.7,1.0,3.0,78.2,4.0,62.0,0,0.1152
1.08478E+11,69.3,3.0,3.0,74.3,0.0,89.0,1,0.7595
1.08229E+11,66.5,3.0,3.0,74.3,2.0,69.0,1,0.8791
1.07007E+11,70.8,2.0,2.0,75.7,0.0,82.0,0,0.3935
1.11768E+11,84.9,1.0,1.0,87.4,2.0,62.0,0,0.0437
Face to face,86.9,0.0,3.0,80.3,0.0,65.0,0,0.0241
1.08243E+11,71.2,3.0,0.0,72.8,4.0,88.0,0,0.6934
1.08244E+11,80.5,2.0,2.0,79.5,3.0,67.0,0,0.1301
1.08478E+11,76.0,3.0,3.0,81.9,1.0,88.0,0,0.2472
1.09829E+11,83.1,2.0,0.0,82.9,4.0,63.0,0,0.0989
1.08476E+11,79.0,1.0,3.0,85.5,4.0,82.0,0,0.0875
1.09307E+11,73.5,2.0,0.0,70.1,1.0,78.0,0,0.3199
1.3165E+11,75.2,2.0,2.0,80.2,4.0,66.0,0,0.3853
LRN,91.6,0.0,2.0,89.7,4.0,70.0,0,0.0346
1.08245E+11,86.6,1.0,2.0,81.3,4.0,86.0,0,0.0642
4.02497E+11,78.6,1.0,2.0,82.2,3.0,70.0,0,0.0747
2.51501E+11,82.5,2.0,0.0,80.2,0.0,86.0,0,0.0488
1.08237E+11,80.8,0.0,1.0,83.0,3.0,83.0,0,0.0222
1.08247E+11,77.5,3.0,0.0,80.3,2.0,89.0,0,0.199
1.08251E+11,83.8,2.0,3.0,79.3,3.0,78.0,1,0.1394
1.08478E+11,67.1,3.0,3.0,84.9,3.0,65.0,1,0.8211
1.08478E+11,81.1,2.0,1.0,81.4,4.0,58.0,1,0.1255
1.08469E+11,84.8,0.0,0.0,90.2,1.0,53.0,0,0.0171
2.51501E+11,76.4,0.0,0.0,83.0,3.0,51.0,0,0.0515
1.64516E+11,87.1,1.0,2.0,75.6,3.0,75.0,0,0.0832
1.07981E+11,78.6,1.0,2.0,80.4,0.0,72.0,0,0.0492
1.08473E+11,90.3,1.0,3.0,87.4,2.0,86.0,0,0.0514
1.06105E+11,78.8,0.0,0.0,76.5,4.0,80.0,0,0.0418
1.14322E+11,81.0,1.0,2.0,82.4,2.0,59.0,0,0.0532
1.08243E+11,71.2,3.0,0.0,75.2,1.0,68.0,0,0.5883
1.08469E+11,79.5,1.0,1.0,75.3,3.0,83.0,0,0.076
1.08247E+11,65.8,3.0,0.0,72.0,1.0,71.0,1,0.8281
1.08247E+11,87.0,0.0,0.0,85.2,2.0,68.0,0,0.0176
1.08473E+11,87.2,1.0,2.0,89.9,4.0,81.0,0,0.0612
1.08243E+12,86.3,0.0,3.0,76.5,4.0,56.0,0,0.0679
1.08481E+11,93.7,0.0,3.0,79.7,1.0,63.0,0,0.0305
1.08239E+11,74.5,1.0,1.0,68.4,1.0,65.0,0,0.2385
1.1237E+11,84.3,1.0,0.0,81.9,4.0,57.0,0,0.0551
4.24625E+11,75.4,2.0,3.0,79.3,1.0,68.0,0,0.247
1.08239E+11,70.2,3.0,0.0,76.5,4.0,60.0,1,0.8125
1.08238E+11,80.3,3.0,2.0,71.5,4.0,88.0,0,0.4192
1.05585E+11,90.6,1.0,0.0,77.7,2.0,77.0,0,0.0431
1.08249E+11,82.4,1.0,1.0,82.5,3.0,61.0,0,0.0524
1.11773E+11,71.8,2.0,0.0,75.2,4.0,62.0,1,0.5249
1.08247E+11,70.8,2.0,3.0,79.0,1.0,83.0,1,0.5258
11 humms 1,84.2,1.0,3.0,81.1,0.0,77.0,0,0.0399
1.08238E+11,75.1,0.0,3.0,84.8,3.0,82.0,0,0.0827
1.36708E+11,82.0,1.0,3.0,87.5,1.0,60.0,0,0.0524
1.0917E+11,80.7,0.0,2.0,89.2,0.0,56.0,0,0.0196
1.08251E+11,72.7,2.0,1.0,78.5,0.0,85.0,0,0.2423
No,71.3,2.0,0.0,81.2,3.0,76.0,1,0.3682
10847513176,77.2,1.0,1.0,75.6,4.0,79.0,0,0.1363
1.08471E+11,77.7,3.0,2.0,79.0,0.0,66.0,1,0.2295
1.64516E+11,78.6,2.0,0.0,85.1,4.0,65.0,0,0.1261
1.08247E+11,84.6,1.0,0.0,78.4,1.0,79.0,0,0.0339
1.36808E+11,76.2,3.0,3.0,69.6,4.0,84.0,1,0.6722
1.08479E+11,71.6,2.0,0.0,75.1,1.0,81.0,0,0.3261
1.08247E+11,60.0,3.0,3.0,76.4,4.0,68.0,1,0.9726
1.09828E+11,82.9,0.0,0.0,78.5,3.0,82.0,0,0.0239
1.0847E+11,85.8,0.0,3.0,83.7,2.0,88.0,0,0.0262
1.64516E+11,90.0,0.0,3.0,78.3,0.0,61.0,0,0.0288
1.08473E+11,67.2,3.0,2.0,81.4,4.0,62.0,1,0.8294
1.08244E+11,84.4,1.0,3.0,80.3,1.0,54.0,0,0.0622
1.08247E+11,75.0,2.0,1.0,88.7,4.0,71.0,0,0.2564
1.08473E+11,85.6,0.0,2.0,84.9,3.0,79.0,0,0.0266
1.08245E+11,76.8,2.0,2.0,80.3,2.0,63.0,0,0.1938
2.51501E+11,83.9,0.0,2.0,78.0,1.0,84.0,0,0.0246
1.08244E+11,72.2,2.0,0.0,78.1,1.0,60.0,0,0.3131
1.08471E+11,72.1,2.0,2.0,71.6,0.0,74.0,0,0.395
4.02666E+11,90.0,0.0,0.0,82.1,3.0,74.0,0,0.0198
1.06854E+11,64.2,3.0,0.0,76.0,4.0,61.0,1,0.9055
2.28502E+11,85.3,0.0,1.0,85.4,2.0,63.0,0,0.022
1.0848E+11,83.4,1.0,0.0,92.4,1.0,89.0,0,0.0261
1.08245E+11,66.0,3.0,1.0,77.2,3.0,62.0,0,0.8558
1.08236E+11,72.5,2.0,3.0,79.2,0.0,87.0,1,0.3598
2.51501E+11,76.3,2.0,0.0,83.9,4.0,85.0,1,0.1676
1.09471E+11,77.3,2.0,1.0,77.9,3.0,89.0,0,0.179
1.63507E+11,64.1,3.0,0.0,83.2,3.0,84.0,1,0.8144
1.09828E+11,78.3,1.0,1.0,86.0,4.0,80.0,0,0.0726
2.28502E+11,76.4,0.0,3.0,87.2,1.0,56.0,0,0.0574
1.22135E+11,73.8,1.0,0.0,83.6,3.0,64.0,0,0.1421
1.08484E+11,74.3,2.0,2.0,78.9,4.0,70.0,0,0.3163
1.1018E+11,83.5,0.0,2.0,78.5,3.0,78.0,0,0.0343
Idontknow,70.6,2.0,0.0,75.6,3.0,85.0,1,0.5079
face to face ,68.6,3.0,1.0,83.4,0.0,74.0,1,0.5475
2.51501E+11,83.7,3.0,3.0,71.6,2.0,81.0,0,0.3759
wala papo kami id,73.8,1.0,0.0,84.7,4.0,53.0,0,0.1812
1.08245E+11,78.7,2.0,3.0,69.6,0.0,89.0,0,0.1964
N/A ,93.8,0.0,3.0,86.0,1.0,55.0,0,0.0281
1.08239E+11,88.4,0.0,3.0,76.4,0.0,87.0,0,0.0273
1.08477E+11,78.0,3.0,1.0,73.3,2.0,55.0,0,0.3991
1.08475E+11,67.5,2.0,1.0,83.4,3.0,69.0,0,0.6776
1.07193E+11,74.3,2.0,1.0,84.4,4.0,56.0,0,0.3535
2.51501E+11,75.0,1.0,3.0,89.0,3.0,65.0,0,0.1773
1.08937E+11,83.7,1.0,0.0,89.1,4.0,71.0,1,0.0479
1.64516E+11,89.5,1.0,1.0,77.5,4.0,79.0,0,0.071
1.08473E+11,65.1,3.0,3.0,74.3,0.0,67.0,0,0.8742
1.08234E+11,65.7,3.0,1.0,81.2,4.0,73.0,1,0.8356
1.09837E+11,72.3,3.0,2.0,63.6,1.0,62.0,1,0.7776
1.64516E+11,78.4,3.0,2.0,74.2,4.0,86.0,0,0.315
1.08234E+11,79.6,2.0,1.0,81.3,3.0,72.0,0,0.1024
1.09855E+11,75.4,2.0,2.0,80.8,4.0,84.0,1,0.27
10745140076,80.7,0.0,2.0,83.0,4.0,81.0,0,0.0314
2.51501E+11,76.5,2.0,0.0,78.5,1.0,73.0,0,0.1344
1.21162E+11,67.1,3.0,2.0,70.9,3.0,83.0,1,0.8806
1.08247E+11,66.4,3.0,1.0,81.3,1.0,73.0,1,0.6588
